course_id,name,description,duration,rating,price,skills,course_type_specialization,difficulty_advanced,difficulty_beginner,difficulty_intermediate,school_name_unknown,program_type_unknown,field_unknown,major_unknown,department_unknown,expertise_unknown,subject_Arts and Humanities,subject_Business,subject_Computer Science,subject_DataScience,subject_Health,subject_Information Technology,subject_Math and Logic,subject_Personal Development,subject_Physical Science and Engineering,subject_Social Sciences,platform_unknown
323,artificial intelligence on microsoft azure,identify guiding principle responsible aihow identify feature common ai workload,-0.6324073670299947,0.0,-0.2967418445758224,"['artificial intelligence ( ai )', 'microsoft azure']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
324,leading the modern day business specialization,utilize bcgs digital transformation framework howto digitizing organizationwhat design thinking use itinstrument relevant actionable analytics product programhow take many idea generate determine one likely produce specific desired outcome,0.10769599276020433,0.0,-0.2967418445758224,"['storytelling', 'marketing', 'innovation', 'business strategy', 'leadership and management']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325,design for additive manufacturing,student apply dfam staircase framework make additive manufacturing decision,-0.5523961929986217,0.0,-0.2967418445758224,"['build preparation', 'post-processing requirement', 'machine setup', 'part selection for additive manufacturing']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
326,calculus for machine learning and data science,analytically optimize different type function commonly used machine learning using property derivative gradient approximately optimize different type function commonly used machine learningvisually interpret differentiation different type function commonly used machine learningperform gradient descent neural network different activation cost function,-0.1923459098574439,0.0,-0.2967418445758224,"['calculus', 'machine learning', ""`` newton method ''"", 'gradient descent', 'mathematical optimization']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327,oracle cloud infrastructure foundation,oci architectureidentity access managementcompute storageoci security administration,-0.5323933994907786,0.0,2.392253537647979,"['oci cloud storage', 'networking', 'architecting', 'autonomous database concept']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
328,generalized linear model and nonparametric regression,describe generalize linear model framework accommodate data suitable standard linear regression modelstate advantage disadvantage generalized additive modelsdescribe additive model generalized incorporate nonnormal response variable ie define generalized additive model,0.14770157977589077,0.0,-0.2967418445758224,"['calculus', 'and probability theory .', 'linear algebra']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
331,leadership style and building highperformance team,successfully completing course able describe personal leadership styleyou also able define value creation explain building highperformance team essential aspect leadership,-0.1923459098574439,0.0,-0.2967418445758224,"['value of executive presence', 'your personality type and how you impact others', 'how to build a highly performing team', 'your top 5 strength']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
332,django application development with sql and database,explain database create entity relationship data model relational databasecompose sql query insert select update delete data database use django orm build objectoriented databasesintegrate bootstrap django template build interactive web page,-0.41237663844371925,0.0,-0.2967418445758224,"['django ( web framework )', 'object relational mapping ( orm )', 'relational database ( rdbms )', 'sql', 'back-end application']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
333,health informatics specialization,articulate coherent problem definition plan addressing health informatics problem answer health informatics problem data retrieval analysisdesign health informatics solution decision supportcreate change management deployment plan health informatics intervention,0.10769599276020433,0.0,-0.2967418445758224,"['informatics', 'health informatics', 'data science', 'decision support system', 'health care']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
334,additive manufacturing,understand basic additive manufacturing industrial applicationslearn business consideration around implementing additive manufacturing,-0.4523822254594057,0.0,-0.2967418445758224,"['bussiness', '3d printing', 'manufacturing ecosystem', 'additive manufacturing', 'technology']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
335,blockchain basic,learner able recognize foundational concept blockchain apply program concept blockchain,-0.39237384493587607,0.0,-0.2967418445758224,"['ethereum', 'cryptography', 'blockchains', 'bitcoin']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336,understanding and visualizing data with python,properly identify various data type understand different us create data visualization numerical summary pythoncommunicate statistical idea clearly concisely broad audienceidentify appropriate analytic technique probability nonprobability sample,-0.3123626709045032,0.0,-0.2967418445758224,"['statistic', 'data analysis', 'python programming', 'data visualization']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,social work practice advocating social justice and change,explore different role social worker range settingsunderstand social work profession theme value guide social work practicefollow history field social work beginning current challenge,-0.4523822254594057,0.0,-0.2967418445758224,"['social work', 'social justice']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
338,convolutional neural network in tensorflow,handle realworld image dataplot loss accuracyexplore strategy prevent overfitting including augmentation dropoutlearn transfer learning learned feature extracted model,-0.37237105142803284,0.0,-0.2967418445758224,"['tensorflow', 'machine learning', 'dropout', 'inductive transfer', 'augmentation']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339,introduction to computer vision and image processing,describe application computer vision across different industriesapply image processing analysis technique computer vision problemsutilize python pillow opencv basic image processing perform image classification object detectioncreate image classifier using supervised learning technique,-0.27235708388881674,0.0,-0.2967418445758224,"['image processing', 'artificial intelligence ( ai )', 'opencv', 'computer vision', 'deep learning']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,principle of uxui design,describe fundamental user experience ux design researchdescribe accessibility consideration design practice developing user empathy researchcreate wireframes prototype figma,-0.27235708388881674,0.0,-0.2967418445758224,"['web design', 'accessibility', 'front-end web development', 'user experience ( ux )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341,agile project management,explain agile project management approach philosophy including value principlesdiscuss pillar scrum support scrum valuesdescribe five important scrum event set event scrum teamexplain coach agile team help overcome challenge,-0.17234311634960067,0.0,-0.2967418445758224,"['agile management', 'problem solving', 'coaching', 'scrum', 'influencing']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,covid vaccine ambassador training how to talk to parent,share knowledge vaccineengage conversation vaccine hesitancy respectful empathetic way direct people credible source information vaccinerecognize respond misinformation vaccine,-0.6524101605378378,0.0,-0.2967418445758224,"['misinformation response', 'active listening', 'communication', 'public health']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
344,supply chain analytics specialization,understand pain point supply chain analytics may relieve themsee supply chain analytics job opportunity requirement make datadriven career decisionsdiscover prioritize problem enterprise competitive environmentplan demand supply design effective logistics strategy largescale distribution system,0.10769599276020433,0.0,-0.2967418445758224,"['inventory analysis', 'competitive analysis', 'demand forecasting', 'supply chain analysis']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,phase diagram,use principle phase diagram predict microstructures property carbon steel alloy,-0.3523682579201896,0.0,-0.2967418445758224,['the ability to use principle of phase diagram to predict microstructures and property of carbon steel alloy for technological application .'],1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
346,analysis for business system,learn standard model system development system development lifecycle sdlc learn read create specific deliverable business system analyst prepare sdlc,-0.5123906059829354,0.0,-0.2967418445758224,"['business analysis skill and knowledge', 'management', 'project management skill and knowledge']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
347,abnormal psychology specialization,intro level understanding basic tenet psychopathology including identify indication distressempathic approach engaging individual distress evidencebased strategy supporting othersan awareness historical precedent discipline mental health history affect modernday perception psychopathology,0.10769599276020433,0.0,-0.2967418445758224,"['psychology', 'motivation', 'goal setting', 'history', 'behavior']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
348,sampling people network and record,understand value risk sampling randomization method bring scientific investigationdifferentiate different type sampling method applicationsexplain principle technique probability sampling method,-0.1923459098574439,0.0,1.4399010064437159,"['sampling ( statistic )', 'statistical analysis']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
349,advanced digital transformation specialization,strategy model develop advanced digital capability required enhance organizational performance competitiveness modern worldmodels conceptualize plan execute successful transformation required creating modernage digital organization way communicate relevant stakeholdersbest practice organizational theory unravel analyze digital technology identify transformation suitable organizationscientific way create business model strategy program catalyze digitallyenabled product service existing organization new startup,0.7477853850111872,0.0,-0.2967418445758224,"['artificial intelligence ( ai )', 'strategic management', 'digital strategy development', 'digital transformation', 'application of artificial intelligence']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,network automation engineering fundamental specialization,issue network automation solve building foundation masterythe basic netconf restconf gnmi yang modelinghow script security topic ansible python,0.5077518629170686,0.0,-0.2967418445758224,"['yang', 'restconf', 'netconf', 'representational state transfer ( rest )', 'ncclient', 'network planning and design', 'python programming', 'python scripting', 'network automation', 'automation', 'configuration management', 'yet another markup language ( yaml )', 'jinja ( template engine )', 'ansible', 'docker', 'ci/cd pipeline', 'python virtual environment', 'devops', 'software design', 'json', 'xml', 'application programming interface ( api )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
351,data science ethic,examine ethical privacy implication collecting managing big dataexplore broader impact data science field modern societyunderstand owns data value privacy receive informed consent mean fair,-0.41237663844371925,0.0,3.232564594592917,"['probabilty and statistic', 'data analysis', 'data ethic']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,ai for medicine specialization,diagnose disease xrays mri brain imagespredict patient survival rate accurately using treebased modelsestimate treatment effect patient using data randomized trialsautomate task labeling medical datasets using natural language processing,0.9078077330739329,0.0,-0.2967418445758224,"['image segmentation', 'machine learning', 'natural language extraction', 'time-to-event modeling', 'model interpretation']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353,greening the economy sustainable city,increased knowledge sustainable citiesimproved critical thinking opportunity challenge sustainable city engine greening economydeeper understanding relationship urbanization decarbonisation sustainabilityexpanded ability use system thinking assess sustainable city,-0.5123906059829354,0.0,-0.2967418445758224,"['sustainable development', 'system thinking', 'city future']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
354,harnessing the power of data with power bi,recognize use key data analysis component microsoft power biunderstand power bi data analyst skill task tool describe different stage data analysis process result datadriven decision,-0.3123626709045032,0.0,-0.2967418445758224,"['data analysis', 'power bi', 'data-driven decision']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,narrative economics,certain story go viralhow viral narrative shape public belief influence decision making,-0.5924017800143082,0.0,-0.2967418445758224,"['economics', 'research method', 'history', 'financial market', 'storytelling']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356,responsive website development and design specialization,modern fullstack web developmentreactive multiuser web applicationsapis animationcollaborative multiuser experience,2.5080312137013903,0.0,-0.2967418445758224,"['apis', 'mongodb', 'meteor', 'javascript', 'html/css']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,act on climate step to individual community and political action,identify individual community political action engage effectively address respond climate changedescribe insight social science employed create change individual community political levelsfeel empowered continue influence community political leader address respond climate change,-0.1923459098574439,0.0,-0.2967418445758224,"['community', 'political leader', 'climate change']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
358,essential skill for your career development,identify different approach growing career exploring roadmap vision board able explain career vision clearlyidentify key individual organisation platform network develop communication engage key leadsevaluate impact strategy iterate accordingly,-0.5924017800143082,0.0,-0.2967418445758224,"['professional development', 'career development', 'value proposition']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
359,interactivity with javascript,understand javascript used react user event write javascript code let person interact page discus javascript introduce accessibility issue,-0.5123906059829354,0.0,-0.2967418445758224,"['document object model ( dom )', 'web development', 'javascript']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
360,introduction to image processing,perform analysis variety common image datatypes recognize strength limitationsdetect object region interest using intensitybased colorbased image segmentationimprove image contrast using variety modern algorithm different usecases low light fogcomplete project analyze antarctic ice melt satellite image,-0.4923878124750921,0.0,-0.2967418445758224,"['image processing', 'image segmentation', 'matlab']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
361,fundamental of financial and management accounting,learn read analyze financial statement understand basic technique manage cost capital investment decision,-0.4523822254594057,0.0,-0.2967418445758224,"['financial accounting', 'decision-making', 'management accounting', 'financial statement']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,u social service compared,describe development welfare state across developed nation distinguishing choice made education health pension evaluate structure u welfare state explain u choice education health pension seeking aid differentiate public private welfare state interpret structure education health pension seeking service honor summarize critique reading professionally interpret identify topic professional memo,-0.37237105142803284,0.0,-0.2967418445758224,"['-\\tformulate practice strategy to overcome the historic bias in social welfare program', '-\\tdistinguish the value inherent in each social policy initiative', '-\\tcritique component of a social policy based on their effectiveness at meeting the goal stated in the initiative', '-\\tdifferentiate alternative approach to social policy problem', '-\\tdevelop social welfare policy analysis and reform proposal']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
367,machine learning with apache spark,describe ml explain role data engineering summarize generative ai discus spark us analyze ml pipeline model persistence evaluate ml model distinguish regression classification clustering model compare data engineering pipeline ml pipeline construct data analysis process using spark sql perform regression classification clustering using sparkml demonstrate connecting spark cluster build ml pipeline perform feature extraction transformation model persistence,-0.41237663844371925,0.0,-0.2967418445758224,"['machine learning', 'machine learning pipeline', 'data engineer', 'sparkml', 'apache spark']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
368,science of diet and exercise specialization,apply science behind complementing dietary intervention exercise strategy optimal fitness programming learn body use food consume different metabolic function required health,0.10769599276020433,0.0,-0.2967418445758224,"['nutrition coaching', 'metabolic equivalent of task ( met ) measurement', 'diet type', 'energy intake and expenditure', 'dietary intervention', 'dietary fat intake guideline', 'nutrition science', 'heathy eating', 'diet and exercise alignment', 'weight management']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369,intellectual property law specialization,identify type intellectual property protection available u lawevaluate option protecting creative innovation copyright lawanalyze interpret patent document competing productdevelop strategy protecting maximizing brand comprehensive trademark strategy,0.10769599276020433,0.0,-0.2967418445758224,"['strategic thinking', 'brand management', 'planning', 'business strategy', 'intellectual property']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
370,applied machine learning in python,describe machine learning different descriptive statisticscreate evaluate data clustersexplain different approach creating predictive modelsbuild feature meet analysis need,-0.0723291488103846,0.0,-0.2967418445758224,"['python programming', 'machine learning ( ml ) algorithm', 'machine learning', 'scikit-learn']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,introduction to mechanic specialization,describe motion graphically mathematicallythe nature force influence motionhow use energy momentum solve mechanic problemsinteractions energy gravitational interaction,0.9078077330739329,0.0,-0.2967418445758224,"['calculus', 'physic', 'classical mechanic']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
372,foundation of retail medium,basic digital advertising retail medium conceptshow set manage campaign support retail medium strategieshow leverage sponsored ad amazon store create high quality campaign,-0.37237105142803284,0.0,-0.2967418445758224,"['digital strategy', 'e-commerce', 'retail medium', 'digital marketing', 'advertising campaign']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,music for wellness,effect music brainstrategies technique regulating emotion stress integrating music ancient practice mantra pranayamathe scientific underpinnings support efficacy ancient traditional practice used promote wellnesshow music help live happier healthier life,-0.4923878124750921,0.0,-0.2967418445758224,"['music therapy', 'meditation', 'stress management', 'breathing', 'mental health']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374,design of industrial piping system specialization,learner predict optimum pipe diameter given service operating condition singlephase twophase liquid flow meet pressure drop constraint learner determine pipe wall thickness given process condition select appropriate schedule number develop pipe material specification sheet learner perform flexibility analysis recommend optimum pipe routing proper pipe support hanger,0.10769599276020433,0.0,-0.2967418445758224,"['working professional with b.tech./b.e .', 'in mechanical / chemical / petro-chemical/ instrumentation', 'graduate student of mechanical / chemical / petro-chemical/ instrumentation', 'undergraduate student of mechanical / chemical / petro-chemical/ instrumentation who are in either vth', 'vith', 'viith or viiith semester', 'knowledge of fluid mechanic', 'diploma student of mechanical / chemical / petro-chemical/ instrumentation', '1.\\tknowledge of fluid mechanic', 'and strength of material', '3.\\tgraduate student of mechanical / chemical / petro-chemical/ instrumentation', '4.\\tworking professional with b.tech./b.e .', 'in mechanical / chemical / petro-chemical/ instrumentation', '5.\\tdiploma student of mechanical / chemical / petro-chemical/ instrumentation', '2.\\tundergraduate student of mechanical / chemical / petro-chemical/ instrumentation', 'knowledge of fluid mechanic', 'strength of material', 'undergraduate student of mechanical / chemical / petro-chemical/ instrumentation']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
375,copyright law in the music business,explain six exclusive right copyright lawdescribe concept fair use know applies doesntdescribe various aspect involved copyright lawsuitdifferentiate composition copyright sound recording copyright,-0.5123906059829354,0.0,-0.2967418445758224,"['create music legally', 'write a co-writing agreement', 'read legal document', 'leverage the copyright law to your advantage']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378,using python to access web data,use regular expression extract data stringsunderstand protocol web browser use retrieve document web appsretrieve data website apis using pythonwork xml extensible markup language data,-0.3123626709045032,0.0,-0.07265889605717234,"['json', 'xml', 'python programming', 'web scraping']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,the grc approach to managing cybersecurity,identify importance function governance risk management compliance cybersecurity program managementdescribe best practice risk management including domain risk assessment risk treatmentdescribe structure content cybersecurityrelated strategy plan planningidentify key component methodology cybersecurity policy policy development,-0.4923878124750921,0.0,-0.2967418445758224,"['cybersecurity planning', 'risk identification', 'risk treatment', 'cybersecurity performance measurement']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
380,troubleshooting and debugging technique,analyze realworld problem implement appropriate strategy solve problemsdemonstrate technique quickly find solve root cause problem infrastructureunderstand root cause problem related speed crash exhausted resource computeridentify common pitfall code fix,-0.2123487033652871,0.0,-0.2967418445758224,"['managing scarce resource', 'improving software performance', 'finding the root cause of a problem', 'advanced troubleshooting', 'understanding error']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
381,how google doe machine learning,describe vertex ai platform used quickly build train deploy automl machine learning model without writing codedescribe best practice implementing machine learning google cloudleverage google cloud tool environment mlarticulate responsible ai best practice,-0.47238501896724894,0.0,-0.2967418445758224,"['inclusive ml', 'bigquery', 'application programming interface ( api )', 'machine learning', 'google cloud platform']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,anatomy gastrointestinal reproductive and endocrine system,understand basic anatomy important clinical concept related gastrointestinal endocrine reproductive systemslearn primary function gastrointestinal reproductive endocrine system independently relation human body,-0.47238501896724894,0.0,-0.2967418445758224,"['gastrointestinal system', 'reproductive system', 'human anatomy', 'endocrine system']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
383,leading oneself with purpose and meaning,reflect mean live good life live intentdefine element personal ethos understand lead valuesbased lifereflect important legacy shape action behavior,-0.032323561794698176,0.0,-0.07265889605717234,"['purpose', 'character', 'excellence', 'value', 'meaning']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,python essential for mlops,work logic python assigning variable using different data structureswrite run debug test using pytest validate workinteract apis sdks build commandline tool http apis solve automate machine learning problem,0.16770437328373397,0.0,-0.2967418445758224,"['python programming', 'information engineering', 'machine learning', 'test automation', 'mlops']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
385,linear algebra for machine learning and data science,represent data vector matrix identify property using concept singularity rank linear independenceapply common vector matrix algebra operation like dot product inverse determinantsexpress certain type matrix operation linear transformation apply concept eigenvalue eigenvectors machine learning problem,-0.11233473582607104,0.0,-0.2967418445758224,"['eigenvalue and eigenvectors', 'linear equation', 'determinant', 'machine learning', 'linear algebra']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386,getting started with chef cookbook,introduction chef cookbook setup configurationgain comprehensive understanding chef cookbookexplore key aspect necessary become proficient managing infrastructure code using chefgenerate security compliance maintenance troubleshooting,-0.572398986506465,0.0,-0.2967418445758224,"['cloud', 'iac', 'cookbook', 'chef', 'automation']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
387,create project management tracker using microsoft excel,create new workbook microsoft excel share document othersdesign organize project management tracker using formatting tool microsoft exceladd content project tracking spreadsheet dropdown list conditional formatting,-0.6524101605378378,0.0,0.26346552672080287,"['project management', 'spreadsheet', 'project planning']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,introduction to java,describe java product offering key benefit javaexplain use basic java syntax data typesuse java expression operator branching looping statement write simple java code,-0.47238501896724894,0.0,-0.2967418445758224,"['java database connectivity ( jdbc )', 'computer programming', 'java class library', 'java programming', 'object-oriented programming ( oop )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389,introduction to web application,learner master basic html coding basic advanced skill cascading style sheet,-0.27235708388881674,0.0,-0.2967418445758224,"['adding animation', 'embedding and linking content', 'authoring content in html', 'using advanced technique to select and apply style', 'formatting content with cs']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
390,business economics and game theory for decision making,economic concept elasticity utilize making informed decision pricing productssources market power firm market power set price segment customer customize price different segmentsconcepts game theory including simultaneous game sequential game auction adverse selection issue,0.12769878626804754,0.0,-0.2967418445758224,"['pricing', 'microeconomics', 'business strategy', 'competitiveness', 'market ( economics )']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,developing your musicianship specialization,aurally identify musical interval chord chord progressionswrite practice major minor scale variety keyscompose blue melodydefine discus harmonic function modal interchange,0.10769599276020433,0.0,-0.2967418445758224,"['music', 'chord', 'jazz', 'scale', 'music theory']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,beer quality system,discover quality system necessary produce quality beer establish quality program,-0.5323933994907786,0.0,-0.2967418445758224,"['beer quality program', 'beer quality', 'beer quality system', 'raw material and process']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
